	start	end	weight	mean_relative_abundance
610	Calothrix parasitica	TGFB2	6.470255160632494	9.363590661491709e-06
611	Calothrix parasitica	TP53	7.826337753340862	9.363590661491709e-06
612	Calothrix parasitica	MYC	6.350053965247476	9.363590661491709e-06
613	Pseudomonas azotoformans	ADGRG6	23.301894716430237	0.0001074211880084466
614	Pseudomonas azotoformans	TP53	12.64551365552371	0.0001074211880084466
615	Pseudomonas azotoformans	MYC	10.188347058175287	0.0001074211880084466
616	Treponema sp. OMZ 804	ADGRG6	24.28526726244169	8.576068994167034e-05
617	Treponema sp. OMZ 804	HHIP	7.435615963972458	8.576068994167034e-05
618	Gramella echinicola	NPNT	9.44848617362457	1.4079709393686205e-06
619	Yarrowia lipolytica	TP53	7.911119216825415	0.0003251581177733186
620	Zygosaccharomyces rouxii	ADGRG6	17.915454303892304	0.0003100729332673815
621	Zygosaccharomyces rouxii	TP53	30.78096320021227	0.0003100729332673815
622	Zygosaccharomyces rouxii	MYC	5.736646855210045	0.0003100729332673815
623	Micrococcus luteus	ADGRG6	19.562758023976965	0.0007660173460675354
624	Micrococcus luteus	TP53	9.497748733470107	0.0007660173460675354
625	Micrococcus luteus	MYC	19.525011474421415	0.0007660173460675354
626	Serratia liquefaciens	ADGRG6	13.941572034007867	0.0010660669970619326
627	Serratia liquefaciens	HHIP	10.162083771048199	0.0010660669970619326
628	Serratia liquefaciens	TP53	5.724671842916006	0.0010660669970619326
629	Serratia marcescens	ADGRG6	30.569284078788762	0.00014979363753274852
630	Serratia marcescens	HHIP	6.274012721979935	0.00014979363753274852
631	Paraburkholderia aromaticivorans	ROS1	6.350053965247476	7.912421129421953e-06
632	Lactobacillus iners	MAP2K1	10.597033182974487	0.00011430452667149554
633	Prevotella melaninogenica	ADGRG6	11.629298359890022	0.005969129512274614
634	Prevotella intermedia	ADGRG6	14.70832992751796	0.005191452098736439
635	Thermothielavioides terrestris	ADGRG6	11.71167961863783	0.00033803620658116943
636	Thermothielavioides terrestris	TP53	22.911942833016386	0.00033803620658116943
637	Neisseria sp. oral taxon 014	ADGRG6	7.412139072670748	4.66092220850684e-05
638	Lawsonella clevelandensis	ADGRG6	23.301894716430237	0.0022458596891247683
639	Desulfobulbus oralis	TP53	7.435615963972458	1.6197283292128174e-05
640	Vibrio coralliilyticus	MFAP2	6.552505173744261	3.35347134563566e-07
641	Sphingomonas melonis	ADGRG6	19.562758023976965	0.0002380853050675437
642	Sphingomonas melonis	TP53	9.497748733470107	0.0002380853050675437
643	Sphingomonas melonis	MYC	19.525011474421415	0.0002380853050675437
644	Dermatophilus congolensis	MAP2K1	11.953973439558677	9.880012237768882e-05
645	Microbacterium hominis	ADGRG6	17.64503658349865	1.3861123565815943e-05
646	Saccharomyces cerevisiae	ADGRG6	7.412139072670748	0.0002497170492560014
647	Phreatobacter cathodiphilus	NF1	7.975457073670256	5.602742941336659e-06
648	Streptococcus gallolyticus	ADGRG6	19.562758023976965	0.00014360633001326363
649	Streptococcus gallolyticus	TP53	32.99913095139373	0.00014360633001326363
650	Streptococcus gallolyticus	MYC	19.525011474421415	0.00014360633001326363
651	Buchnera aphidicola	ADGRG6	7.412139072670748	0.0006932370867202002
652	Corynebacterium maris	MAP2K1	11.953973439558677	9.206083909253987e-05
653	Bacteroides helcogenes	MAP2K1	14.587548099947172	3.0842404077672096e-06
654	Bacteroides helcogenes	HHIP	5.72456171165633	3.0842404077672096e-06
655	Veillonella parvula	ADGRG6	19.431048251565283	0.0024173580516017755
656	Halomicronema hongdechloris	ADGRG6	7.412139072670748	0.0011143847002283548
657	Corynebacterium tuberculostearicum	ADGRG6	19.431048251565283	0.001370565705717658
658	Corynebacterium tuberculostearicum	TGFB2	12.56325075744183	0.001370565705717658
659	Corynebacterium tuberculostearicum	MYC	7.918667241383604	0.001370565705717658
660	Burkholderia pyrrocinia	CHRNA5	13.596425303701366	4.320878111072504e-06
661	Labilibaculum antarcticum	TP53	27.01005019564103	4.140605723514322e-05
662	Nitratiruptor sp. SB155-2	ADGRG6	7.412139072670748	0.0017599861191993935
663	Streptomyces albidoflavus	TP53	30.78096320021227	0.0002683582565124613
664	Streptomyces albidoflavus	MYC	5.736646855210045	0.0002683582565124613
665	Salmonella enterica	ADGRG6	23.301894716430237	0.008352492370845465
666	Salmonella enterica	TP53	12.64551365552371	0.008352492370845465
667	Salmonella enterica	MYC	10.188347058175287	0.008352492370845465
668	Mycoplasma salivarium	RB1	16.846611635640066	2.2516503916514052e-05
669	Kluyveromyces marxianus	TGFB2	9.294564014313456	0.00029289100617341577
670	Mycobacterium dioxanotrophicus	FAM13A	8.571579404207684	5.374537029352549e-06
671	Prevotella enoeca	HHIP	11.774777018076334	0.001148804944100012
672	Prevotella enoeca	TGFB2	6.470255160632494	0.001148804944100012
673	Thauera sp. K11	CHRNB4	6.345671792574866	6.480906322027762e-06
674	Rhizobium oryzihabitans	ADGRG6	7.889860238098995	0.0016441739972096769
675	Rhizobium oryzihabitans	HHIP	6.274012721979935	0.0016441739972096769
676	Aeromonas veronii	ADGRG6	30.569284078788762	0.000401680683694278
677	Aeromonas veronii	HHIP	6.274012721979935	0.000401680683694278
678	Clostridium sporogenes	ROS1	9.007857250140507	9.328785441762751e-06
679	Pseudoalteromonas sp. Scap25	IL17RD	7.198414240620914	9.762844919480008e-07
680	Vibrio sp. Scap24	MFAP2	17.479095313069323	6.418963334745547e-08
681	Blautia sp. LZLJ-3	HHIP	11.774777018076334	0.00038800501769210036
682	Blautia sp. LZLJ-3	TGFB2	6.470255160632494	0.00038800501769210036
683	Burkholderia ambifaria	TP53	14.106965908113335	1.3634023036502754e-05
684	Alloprevotella sp. E39	HHIP	11.774777018076334	0.0014367167647535378
685	Alloprevotella sp. E39	TGFB2	6.470255160632494	0.0014367167647535378
686	Serinicoccus hydrothermalis	RB1	17.49168527159374	3.6942329811869785e-06
687	Corynebacterium sp. Marseille-Q3630	MAP2K1	30.321703610505505	0.00016385276324435333
688	Corynebacterium sp. Marseille-Q3630	MYC	11.226756363380643	0.00016385276324435333
689	Methylibium sp. Pch-M	TP53	10.685058097208803	3.359851974237566e-05
690	Haemophilus parahaemolyticus	TGFB2	9.891746065777026	6.443831949252862e-05
691	Arthrobacter sp. U41	TGFB2	7.596915465185939	8.233371686360373e-06
692	Corynebacterium timonense	MAP2K1	22.723663672878047	0.00023875410465954463
693	Corynebacterium timonense	MYC	7.10560874097682	0.00023875410465954463
694	Escherichia marmotae	MFAP2	11.649498531451695	3.807585356141936e-08
695	Streptococcus dysgalactiae	ADGRG6	10.921446822008265	0.004295344881039568
696	Streptococcus dysgalactiae	TP53	8.1002288174168	0.004295344881039568
697	Synechococcus sp. JA-2-3B'a(2-13)	ADGRG6	7.412139072670748	0.0043433386477285665
698	Pauljensenia hongkongensis	ADGRG6	9.497748733470107	0.0002766687105745392
699	Pauljensenia hongkongensis	HHIP	11.774777018076334	0.0002766687105745392
700	Pauljensenia hongkongensis	TGFB2	6.470255160632494	0.0002766687105745392
701	Pauljensenia hongkongensis	TP53	7.826337753340862	0.0002766687105745392
702	Pauljensenia hongkongensis	MYC	6.350053965247476	0.0002766687105745392
703	Pannonibacter phragmitetus	NPNT	5.74562573926179	6.705425561058651e-06
704	Streptomyces sp. CRXT-Y-14	ADGRG6	13.598280627591144	1.1593401567114031e-05
705	Streptomyces sp. CRXT-Y-14	TP53	25.280847653467866	1.1593401567114031e-05
706	Streptomyces sp. CRXT-Y-14	MYC	12.898881237055903	1.1593401567114031e-05
707	Dactylococcopsis salina	ADGRG6	30.569284078788762	4.536822464531083e-05
708	Dactylococcopsis salina	HHIP	6.274012721979935	4.536822464531083e-05
709	Paracoccus mutanolyticus	RET	14.449578037574135	5.6252345179620995e-06
