,start,end,weight,mean_relative_abundance
83,Acinetobacter lwoffii,IL10,15.431183941567152,0.00011264929728400172
84,Streptococcus marmotae,IL17RD,17.523691663982856,4.545129629253084e-06
85,Delftia acidovorans,FBXO38,10.807532700026842,2.060820039167805e-05
86,Candidatus Nanosynbacter lyticus,CHRNA5,15.865989162405315,8.566725166810024e-05
87,Sphaerotilus sp. FB-5,FAM13A,6.225458218320105,5.539248007223524e-06
88,Selenomonas ruminantium,ERBB2,13.929341197428295,1.8953744236999022e-06
89,Selenomonas ruminantium,NRG1,6.957519911772291,1.8953744236999022e-06
90,Morococcus cerebrosus,NRG1,6.656613287589424,0.00031670258015216305
91,Roseolovirus humanbeta6b,NF1,16.873283889442984,8.419500137591684e-05
92,Comamonas terrigena,ROS1,16.35931570914464,9.943511989965938e-06
93,Paucibacter aquatile,RET,15.587799963919768,2.2185213401468407e-06
94,Paucibacter aquatile,EGFR,14.851643764942798,2.2185213401468407e-06
95,Desulfovibrio piger,CHRM3,9.927196066974686,1.1763263939577865e-06
96,Candidatus Thiodictyon syntrophicum,NF1,12.510619357888224,3.3144112400226735e-06
97,Thauera sp. K11,ROS1,14.599912966794522,3.749860514562736e-06
98,Mitsuaria sp. 7,MYC,11.549837774799206,4.468819450657387e-06
99,Mycolicibacterium fortuitum,AKT1,10.20504713261991,4.587733840462884e-06
100,Acidovorax carolinensis,FAM13A,6.379323546219107,1.5485757412060674e-05
101,Rhodococcus sp. ABRD24,ITGA1,12.657394940744343,2.6344809815713777e-07
102,Lactobacillus iners,ERBB2,13.095102735762667,2.241566839283328e-05
103,Granulicatella elegans,IL17RD,5.871895125321054,5.1147303900554444e-05
104,Finegoldia magna,IL17RD,7.698387478241555,2.7608561024832233e-05
105,Ezakiella coagulans,KRAS,9.59531284485734,7.324596123368861e-06
106,Lysobacter enzymogenes,ADGRG6,5.725220285946664,5.49591242872354e-06
107,Acinetobacter sp. MYb10,IL10,7.210528691173546,8.448857936740428e-06
108,Acinetobacter bereziniae,MFAP2,6.367612388215586,7.029333707012704e-06
109,Bradyrhizobium canariense,EGFR,9.3682932221486,1.4028665405921687e-07
110,Bradyrhizobium canariense,MYC,9.742915408706423,1.4028665405921687e-07
111,Sphingopyxis sp. FD7,ROS1,7.677071183739683,1.1621358176224002e-05
112,Magnetospirillum gryphiswaldense,CHRNA3,11.609148215019271,4.3593364350982415e-07
113,Paracoccus liaowanqingii,AKT1,14.904297430298065,2.3365851639552883e-06
114,Ralstonia insidiosa,FAM13A,8.570704939346706,2.449432782531681e-05
115,Burkholderia ubonensis,NF1,6.061276022809853,9.000666590507827e-07
116,Ottowia sp. oral taxon 894,MYC,6.278359394887687,8.496231655889308e-05
117,Kinneretia sp. DAIF2,EGFR,7.592371654428804,4.683307245521468e-06
118,Bordetella holmesii,ERBB2,5.732652204086358,5.381835007326736e-07
119,Fusarium graminearum,BRAF,12.693927189086812,7.32374396950371e-06
120,Mycolicibacterium monacense,ERBB2,5.8309092414273165,1.9756929236194655e-06
121,Corynebacterium sanguinis,MAP2K1,7.848385662826353,7.627060100468084e-06
122,Dolosigranulum pigrum,KRAS,6.334655152087176,0.00018568311312479012
123,Lachnospira eligens,MYC,6.120563639054697,3.054764964165131e-06
124,Dialister pneumosintes,RET,7.242500462635503,5.261472919737462e-05
125,Sphingomonas changnyeongensis,ADAMTSL3,12.05475072838282,1.993374642651018e-06
126,Leptothrix cholodnii,RET,18.91208494318393,4.966579749075949e-06
127,Mycolicibacterium chubuense,EGFR,6.232375628303981,9.934208763780099e-07
128,Stenotrophomonas sp. NA06056,IL10,8.635240454688814,8.827533347237264e-07
129,Fuscovulum sp. YMD61,ROS1,20.92402998415659,3.841134632092976e-06
130,Eikenella corrodens,MET,7.861393188365146,0.0001236122485648033
131,Deinococcus ficus,ERBB2,5.729079344926256,2.510297067890961e-06
132,Deinococcus ficus,AKT1,9.028966759411563,2.510297067890961e-06
133,Mycolicibacterium psychrotolerans,TP53,6.619436176199319,2.032827187304259e-06
134,Delftia tsuruhatensis,SFTPD,8.269729595178546,2.8285134084400475e-05
135,Dermatophilus congolensis,MYC,9.862061936610276,1.188765875777714e-06
136,Actinomyces sp. HMT 175,CHRNA5,23.82574358006129,8.919981380488089e-05
137,Actinomyces sp. HMT 175,MYC,7.870904483386357,8.919981380488089e-05
138,Schaalia turicensis,AKT1,14.610115551196241,3.298419517689049e-05
139,Streptococcus agalactiae,IL17RD,10.57520761747489,0.00015186780690179525
140,Anaerococcus sp. Marseille-Q7828,EGFR,14.03906752892381,3.8576334284708816e-06
141,Mesorhizobium loti,AKT1,6.323325726522609,1.1774853898904953e-06
142,Hydrogenophaga sp. PBC,AKT1,7.4157050232319275,3.5453909342578202e-06
143,Hydrogenophaga sp. SL48,CHRNA5,12.318983409992526,1.914971935166401e-06
144,Alistipes finegoldii,ERBB2,9.235154740981555,5.352835715744378e-06
145,Mycolicibacterium baixiangningiae,ROS1,12.139635510334113,4.5992665296956224e-07
146,Pseudomonas sp. p1(2021b),SERPINA1,14.194214390096581,2.422066978922595e-06
147,Methylovirgula ligni,FAM13A,13.428117579126166,5.130501534045664e-07
148,Thiobacillus sp.,EGFR,8.545505539598276,6.123163930870585e-07
149,Tannerella forsythia,MET,11.00377240832829,0.0002713177239237315
150,Luteitalea sp. TBR-22,RET,6.889506532983277,3.9898674370056506e-07
151,Luteitalea sp. TBR-22,EGFR,6.413420656577662,3.9898674370056506e-07
152,Corynebacterium atypicum,RET,10.006704333786853,2.0377727376758284e-06
153,Limosilactobacillus reuteri,MFAP2,14.465653249573284,3.0240549074826224e-06
154,Lachnoanaerobaculum umeaense,MYC,19.39533739380871,0.00013278428232356643
155,Tabrizicola piscis,FAM13A,11.506088872497694,1.1145306880379139e-06
156,Burkholderia thailandensis,TP53,9.582509369332735,2.110588120652318e-06
157,Corynebacterium propinquum,KRAS,11.679814259936123,8.312501603800727e-05
158,Lawsonibacter asaccharolyticus,MET,5.96424381354657,2.168067914752394e-06
159,Advenella mimigardefordensis,IL17RD,13.973878575901194,9.547868126070819e-08
160,Advenella mimigardefordensis,TGFB2,6.046144654904121,9.547868126070819e-08
161,Aeromicrobium sp. Leaf245,ERBB2,18.506955178242706,1.8332452278605024e-06
162,Aggregatibacter actinomycetemcomitans,ERBB2,10.178127195627843,9.006982695817267e-06
163,Acinetobacter towneri,CDKN2A,6.059255740558004,1.1843204885089004e-05
164,Mycobacterium dioxanotrophicus,ADAMTSL3,9.06634560817883,1.235758266872394e-06
165,Vibrio cholerae,MFAP2,12.177380861869683,3.120632905138736e-06
166,Thiobacillus denitrificans,FAM13A,6.488178302926501,1.07635694325233e-06
167,Schaalia cardiffensis,ERBB2,19.364757223717657,2.4192577735201247e-05
168,Klebsiella quasipneumoniae,IL17RD,8.006082363151545,1.937414638304965e-06
169,Corynebacterium mustelae,MYC,9.536086695016833,7.647668813441599e-07
170,Dietzia timorensis,MYC,10.343959555785727,1.6690792553668104e-06
171,Bacteroides fragilis,ERBB2,5.839729831077318,1.4133485378143123e-05
172,Bacteroides zoogleoformans,MYC,17.379529405795846,4.500885415405461e-05
173,Bacteroides helcogenes,ERBB2,17.452480893746916,3.0406188307478954e-06
174,Proteiniphilum saccharofermentans,RET,15.619809713230364,3.8374078237026446e-07
175,Barnesiella viscericola,ERBB2,32.39299514782342,5.888622099419028e-06
176,Capnocytophaga sp. oral taxon 878,RET,17.819345531122032,4.7698948780600603e-05
177,Aggregatibacter segnis,AKT1,6.090404301006157,3.9932826182898404e-05
178,Megasphaera stantonii,ERBB2,10.03568296370011,1.6751634447342345e-05
179,Streptococcus equinus,RET,6.01705748297922,7.206773560504667e-06
180,Marvinbryantia formatexigens,ERBB2,13.929341197428295,1.9929129970500987e-06
181,Fusobacterium animalis,RET,7.548396017115506,0.00015625711405591467
182,Fusobacterium animalis,MET,14.968979309738328,0.00015625711405591467
183,Fusobacterium animalis,ADGRG6,15.82898085691591,0.00015625711405591467
184,Fusobacterium canifelinum,RET,6.228826689270565,1.9437208169156643e-05
185,Fusobacterium vincentii,EGFR,12.581160267203746,0.00017967966376035744
186,Bacteroides eggerthii,RET,11.51302897622463,5.683064871861969e-06
187,Porphyromonas cangingivalis,MYC,8.549224926452656,1.2739435817185876e-05
188,Streptococcus dysgalactiae,IL17RD,28.302988987199914,4.333593536056297e-05
189,Fusobacterium necrophorum,ERBB2,15.411307926435772,1.329937112295556e-05
190,Fusobacterium necrophorum,RET,12.899709463518436,1.329937112295556e-05
191,Actinobacillus equuli,EGFR,10.530053090370822,4.131174194897561e-06
192,Odoribacter splanchnicus,ERBB2,14.988450829029922,7.431162091734248e-06
193,Peptostreptococcus sp. CBA3647,ERBB2,22.98508534241817,1.2500580852215407e-05
194,Bacteroides ovatus,EGFR,14.63544182275599,2.65326585519337e-06
195,Massilistercora timonensis,CHRNA5,6.0611837677811815,2.1826375728790288e-06
196,Actinomyces gaoshouyii,ERBB2,11.277707274319908,4.011891402413085e-06
197,Bifidobacterium dentium,MAP2K1,6.9393043327462065,2.8104111976312876e-05
198,Bifidobacterium dentium,MYC,14.605879236135348,2.8104111976312876e-05
199,Atopobium sp. oral taxon 416,AKT1,17.89975071623919,6.5318326286612965e-06
200,Cetobacterium somerae,ERBB2,17.985250455888334,3.17451894184992e-07
201,Desulfobulbus oralis,AKT1,7.59258863713663,1.7389126433921156e-05
202,Streptococcus chenjunshii,RET,6.7189862427794855,1.7138168421089362e-06
203,Gleimia europaea,MYC,10.069436012315661,5.610591252701995e-06
204,Olsenella uli,MYC,9.704321167725308,1.5013213908807917e-05
205,Thermothelomyces thermophilus,KRAS,12.008981021915474,5.156879674959366e-07
206,Lysobacter sp. TY2-98,CHRNA5,11.7850664199939,1.9455513992669522e-07
207,Borrelia miyamotoi,IL17RD,22.839114810190654,2.2183351448654084e-07
208,Photobacterium damselae,ADAMTSL3,6.016165739014997,4.052618705902572e-06
209,Bifidobacterium eulemuris,MYC,11.440724310739144,1.1206430898838141e-06
210,Treponema sp. OMZ 838,MET,10.759227315475759,7.276875402645072e-06
211,Streptomyces seoulensis,HHIP,13.696666382255932,3.232265604913226e-07
212,Olsenella sp. oral taxon 807,EGFR,13.843857726884963,2.55943614867277e-05
213,Shewanella algae,CHRM3,6.481601807683841,1.1968219502664526e-06
214,Paracoccus mutanolyticus,CHRM3,16.400821101924237,1.4894268134238604e-06
215,Candidatus Koribacter versatilis,NRG1,9.33240698211631,1.1970262081143662e-07
216,Lactobacillus ultunensis,AKT1,7.611716425442312,1.723001796984894e-05
217,[Ruminococcus] gnavus,ERBB2,16.410801336111696,2.3618166057359653e-06
218,Clostridium perfringens,ADGRG6,15.866846117845204,1.6773776421153481e-06
219,Neisseria arctica,NRG1,6.920911321879386,3.6904529778827227e-06
220,Clostridium tetani,ERBB2,9.593196659324551,1.8534854859121944e-06
221,Murdochiella vaginalis,MYC,11.871036480591961,1.2932968530701653e-06
222,Streptococcus sp. DAT741,NRG1,9.766122571283029,3.006734497020898e-06
223,Shigella boydii,NF1,7.591808043196197,1.3042409544969983e-07
224,Mycolicibacterium sp. TUM20985,ERBB2,15.086242103489326,1.6884532360859436e-06
